econ_sector,econ_subsector,state,units,ghg,ghg_category,gwp,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Commercial,Stationary Combustion,SC,Tg,Methane,CH4,28,0.005152404,0.005375974,0.005671251,0.01009723,0.009667316,0.009755055,0.010137778,0.00968287,0.008454928,0.008893221,0.0095155,0.006731932,0.006899332,0.0071786,0.007019076,0.004913634,0.004554213,0.004841636,0.005104922,0.004410851,0.004355139,0.004195432,0.003668881,0.004258999,0.004434954,0.002161556,0.002257298,0.001906385,0.002073793,0.00189041,0.002002056,0.001778676,0.001882434
Commercial,Stationary Combustion,SC,Tg,Nitrous Oxide,N2O,265,0.000650184,0.000678397,0.000715658,0.001274174,0.001219923,0.001230995,0.001279291,0.001221886,0.001066931,0.00112224,0.001200765,0.000849506,0.00087063,0.000905871,0.00088574,0.000620054,0.000574698,0.000610968,0.000644193,0.000556607,0.000549577,0.000529424,0.000462978,0.000537445,0.000559649,0.000272768,0.000284849,0.000240568,0.000261693,0.000238552,0.00025264,0.000224452,0.000237545
Commercial,Stationary Combustion,SD,Tg,Methane,CH4,28,0.001547317,0.001619173,0.001706959,0.001770604,0.001690983,0.001706935,0.001778698,0.001714841,0.001491577,0.001571269,0.001682959,0.001754769,0.001794624,0.001866436,0.001826555,0.001483662,0.001379823,0.00145967,0.001539453,0.001882388,0.001858512,0.001786648,0.001563262,0.001818449,0.001890439,0.002352986,0.002297179,0.002241399,0.003007,0.002496617,0.00236099,0.00191427,0.002759839
Commercial,Stationary Combustion,SD,Tg,Nitrous Oxide,N2O,265,0.000195257,0.000204324,0.000215402,0.000223433,0.000213386,0.000215399,0.000224455,0.000216397,0.000188223,0.000198279,0.000212373,0.000221435,0.000226464,0.000235526,0.000230494,0.000187224,0.000174121,0.000184196,0.000194264,0.000237539,0.000234526,0.000225458,0.000197269,0.000229471,0.000238555,0.000296924,0.000289882,0.000282843,0.000379455,0.000315049,0.000297934,0.000241563,0.000348265
Commercial,Stationary Combustion,TN,Tg,Methane,CH4,28,0.015999572,0.016702209,0.017619964,0.016677178,0.01596862,0.016120168,0.01674209,0.010847367,0.0094759,0.009962003,0.01066406,0.009300275,0.009523471,0.009914444,0.00969111,0.014708994,0.013646687,0.014493003,0.015290838,0.008638249,0.00852682,0.008207414,0.007186221,0.008334558,0.008678471,0.008957298,0.009627415,0.007928649,0.008574337,0.008638454,0.008415016,0.008239338,0.008686315
Commercial,Stationary Combustion,TN,Tg,Nitrous Oxide,N2O,265,0.002018994,0.00210766,0.002223472,0.002104501,0.002015088,0.002034212,0.002112692,0.001368834,0.001195768,0.00125711,0.001345703,0.001173606,0.001201771,0.001251108,0.001222926,0.001856135,0.001722082,0.001828879,0.001929558,0.001090065,0.001076003,0.001035697,0.000906833,0.001051742,0.00109514,0.001130326,0.001214888,0.00100052,0.001082,0.001090091,0.001061895,0.001039726,0.00109613
Commercial,Stationary Combustion,TX,Tg,Methane,CH4,28,0.019301577,0.020147937,0.021249246,0.015568556,0.014907767,0.015051339,0.015633396,0.014476449,0.01264251,0.013295963,0.014229381,0.016502804,0.016901369,0.017595546,0.017196735,0.023427504,0.021734204,0.023091494,0.024360051,0.013758983,0.013583886,0.013072839,0.011453289,0.013271488,0.013831313,0.003302156,0.002911356,0.002345093,0.003118666,0.003086871,0.002767782,0.00329414,0.003238424
Commercial,Stationary Combustion,TX,Tg,Nitrous Oxide,N2O,265,0.002435675,0.002542478,0.002681452,0.001964604,0.001881218,0.001899336,0.001972786,0.00182679,0.001595364,0.001677824,0.001795612,0.002082497,0.002132792,0.00222039,0.002170064,0.002956328,0.00274265,0.002913927,0.003074006,0.001736253,0.001714157,0.001649668,0.001445296,0.001674735,0.00174538,0.000416701,0.000367385,0.000295928,0.000393546,0.000389534,0.000349268,0.000415689,0.000408658
Commercial,Stationary Combustion,UT,Tg,Methane,CH4,28,0.002584178,0.002695963,0.00284759,0.003381695,0.003238391,0.003270296,0.003397871,0.004721795,0.004123771,0.004330959,0.00463412,0.002791678,0.002855446,0.002975131,0.002911321,0.002464794,0.00228907,0.002432783,0.002568414,0.001172505,0.001156585,0.001116655,0.000981027,0.001132543,0.001180527,0.003621205,0.004522572,0.004610422,0.004969127,0.004873587,0.004634241,0.00382854,0.00389249
Commercial,Stationary Combustion,UT,Tg,Nitrous Oxide,N2O,265,0.000326099,0.000340205,0.000359339,0.000426738,0.000408654,0.00041268,0.000428779,0.000595846,0.000520381,0.000546526,0.000584782,0.000352283,0.00036033,0.000375433,0.000367381,0.000311033,0.000288859,0.000306994,0.000324109,0.000147959,0.00014595,0.000140911,0.000123796,0.000142916,0.000148971,0.000456962,0.000570706,0.000581791,0.000627057,0.000615,0.000584797,0.000483125,0.000491195
Commercial,Stationary Combustion,VA,Tg,Methane,CH4,28,0.009036647,0.009427895,0.009946625,0.017626285,0.016877922,0.017037446,0.017699237,0.01647045,0.014381353,0.015122463,0.016183528,0.011086949,0.011357975,0.011820761,0.011557546,0.019463095,0.018057335,0.019183089,0.020236231,0.018201739,0.017970931,0.017300176,0.015154073,0.01756239,0.018298173,0.016646376,0.018034454,0.015992899,0.016526536,0.014086343,0.015346437,0.015034997,0.01497173
Commercial,Stationary Combustion,VA,Tg,Nitrous Oxide,N2O,265,0.001140339,0.001189711,0.001255169,0.002224269,0.002129833,0.002149963,0.002233475,0.002078414,0.00181479,0.001908311,0.002042207,0.001399067,0.001433268,0.001491668,0.001458452,0.002456057,0.002278664,0.002420723,0.00255362,0.002296886,0.00226776,0.002183117,0.0019123,0.002216206,0.002309055,0.002100614,0.002275776,0.002018151,0.002085491,0.001777562,0.001936574,0.001897273,0.00188929
Commercial,Stationary Combustion,VT,Tg,Methane,CH4,28,0.001730761,0.001802626,0.00190637,0.002448538,0.002345042,0.002368971,0.002464653,0.002177449,0.001898371,0.001993996,0.002137598,0.001818579,0.001866409,0.001938222,0.001898341,0.005009354,0.004649923,0.004937352,0.005208616,0.0096273,0.009499946,0.010416796,0.009531114,0.010838914,0.011358587,0.018951504,0.018943754,0.019646139,0.020323173,0.018465393,0.018457201,0.018584373,0.020084611
Commercial,Stationary Combustion,VT,Tg,Nitrous Oxide,N2O,265,0.000218406,0.000227474,0.000240566,0.000308982,0.000295922,0.000298942,0.000311016,0.000274773,0.000239556,0.000251623,0.000269744,0.000229487,0.000235523,0.000244585,0.000239553,0.000632133,0.000586776,0.000623047,0.000657278,0.001214874,0.001198803,0.0013145,0.001202736,0.001367768,0.001433346,0.002391499,0.002390521,0.002479156,0.002564591,0.002330157,0.002329123,0.002345171,0.002534487
Commercial,Stationary Combustion,WA,Tg,Methane,CH4,28,0.011588922,0.012099929,0.01276231,0.019309157,0.018489141,0.018664618,0.019390196,0.019971916,0.017444271,0.01834476,0.019629208,0.033388466,0.034193567,0.03559788,0.034800258,0.014517554,0.013471219,0.014309548,0.015099403,0.019765079,0.019518361,0.018783732,0.016454133,0.019069788,0.019869551,0.026871893,0.035542471,0.038063896,0.033364141,0.036508035,0.036013078,0.034871622,0.03434644
Commercial,Stationary Combustion,WA,Tg,Nitrous Oxide,N2O,265,0.001462412,0.001526896,0.001610482,0.002436632,0.002333154,0.002355297,0.002446858,0.002520266,0.002201301,0.002314934,0.002477019,0.004213306,0.004314902,0.004492113,0.004391461,0.001831977,0.001699939,0.001805729,0.001905401,0.002494165,0.002463031,0.002370328,0.002076355,0.002406426,0.002507348,0.003390977,0.004485121,0.004803301,0.004210237,0.004606966,0.004544507,0.004400467,0.004334194
Commercial,Stationary Combustion,WI,Tg,Methane,CH4,28,0.013008625,0.013352196,0.014301764,0.009227879,0.008797896,0.008853729,0.01226743,0.009770606,0.008773982,0.007242192,0.007210404,0.010592423,0.010823576,0.011932428,0.011477784,0.032289593,0.030037069,0.031873441,0.033261759,0.022947591,0.022892397,0.021950246,0.019102108,0.022244099,0.023084095,0.034210017,0.035494613,0.035854404,0.035629361,0.033636527,0.034960204,0.033699132,0.034410251
Commercial,Stationary Combustion,WI,Tg,Nitrous Oxide,N2O,265,0.001641565,0.00168492,0.001804746,0.00116447,0.001110211,0.001117256,0.001548033,0.001232957,0.001107193,0.000913896,0.000909884,0.001336663,0.001365832,0.001505759,0.001448387,0.004074639,0.003790392,0.004022125,0.004197317,0.002895767,0.002888802,0.002769912,0.002410504,0.002806993,0.002912993,0.004316978,0.004479082,0.004524484,0.004496086,0.004244609,0.004411645,0.004252509,0.004342246
Commercial,Stationary Combustion,WV,Tg,Methane,CH4,28,0.002823454,0.002951202,0.003110813,0.005255983,0.005033066,0.005080924,0.005272283,0.004665963,0.004075913,0.004283103,0.004586264,0.003182513,0.003262227,0.003397871,0.003318108,0.01190918,0.011046559,0.011733191,0.012379437,0.020179842,0.01992516,0.019174561,0.016797094,0.019468571,0.020284331,0.011110878,0.012060192,0.012004645,0.01163717,0.010999471,0.011422088,0.012602279,0.012044386
Commercial,Stationary Combustion,WV,Tg,Nitrous Oxide,N2O,265,0.000356293,0.000372414,0.000392555,0.000663255,0.000635125,0.000641164,0.000665312,0.0005888,0.000514341,0.000540487,0.000578743,0.000401603,0.000411662,0.000428779,0.000418714,0.001502825,0.001393971,0.001480617,0.001562167,0.002546504,0.002514365,0.002419647,0.002119633,0.002456748,0.002559689,0.001402087,0.001521881,0.001514872,0.0014685,0.001388029,0.001441359,0.001590288,0.001519887
Commercial,Stationary Combustion,WY,Tg,Methane,CH4,28,0.000877344,0.000917266,0.00096515,0.00109267,0.0010449,0.001052876,0.001092742,0.001403777,0.001228357,0.001292109,0.001379867,0.000797622,0.000813563,0.000853456,0.000829527,0.002488724,0.002312998,0.002456712,0.002592343,0.001268219,0.001252302,0.001204392,0.001060785,0.001228251,0.001276246,0.004873472,0.005088891,0.006125958,0.005040913,0.004905493,0.005639257,0.005391861,0.00654066
Commercial,Stationary Combustion,WY,Tg,Nitrous Oxide,N2O,265,0.000110713,0.00011575,0.000121793,0.000137885,0.000131856,0.000132863,0.000137894,0.000177143,0.000155007,0.000163052,0.000174126,0.000100652,0.000102664,0.000107698,0.000104678,0.000314053,0.000291878,0.000310014,0.000327129,0.000160037,0.000158029,0.000151983,0.000133861,0.000154994,0.00016105,0.000614986,0.00064217,0.000773038,0.000636115,0.000619027,0.000711621,0.000680402,0.000825369
Commercial,Stationary Combustion,AK,Tg,Methane,CH4,28,0.001760345,0.001833786,0.001867502,0.002060974,0.001974795,0.002025005,0.001874179,0.002000491,0.001931843,0.002147691,0.00218254,0.002022393,0.001855444,0.001687964,0.001959758,0.002061893,0.002238079,0.001856834,0.002402937,0.002275827,0.002396876,0.002646356,0.002576416,0.002505479,0.002319076,0.002385155,0.001928306,0.001990473,0.001939762,0.001843496,0.001999232,0.002105197,0.002039688
Commercial,Stationary Combustion,AK,Tg,Nitrous Oxide,N2O,265,0.002499061,0.002603321,0.002651186,0.002925847,0.002803503,0.002874784,0.002660664,0.002839983,0.002742527,0.003048955,0.003098428,0.002871076,0.002634068,0.002396305,0.002782157,0.002927151,0.003177273,0.002636041,0.003411313,0.003230861,0.003402708,0.003756881,0.00365759,0.003556885,0.003292259,0.003386068,0.002737505,0.002825761,0.002753769,0.002617106,0.002838196,0.002988627,0.002895628
Commercial,Stationary Combustion,AL,Tg,Methane,CH4,28,0.000580764,9.43571E-05,0.000492864,0.000224916,6.25526E-05,4.3391E-05,0.000271192,0.000450195,5.31772E-05,0.00014837,0.000358848,8.40483E-05,2.32505E-05,1.69324E-05,2.80768E-06,1.19415E-05,0.000161074,5.30604E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,AL,Tg,Nitrous Oxide,N2O,265,0.000824478,0.000133953,0.00069969,0.0003193,8.88024E-05,6.15997E-05,0.000384995,0.000639116,7.54926E-05,0.000210633,0.000509436,0.000119319,3.30074E-05,2.40379E-05,3.9859E-06,1.69526E-05,0.000228667,7.53268E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,AR,Tg,Methane,CH4,28,1.12825E-06,2.52742E-06,1.17682E-05,4.52092E-06,1.9813E-06,0,0,2.82077E-07,2.60672E-07,2.8315E-07,0,0,2.87043E-07,0,2.80768E-07,0,2.82586E-07,6.70236E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,AR,Tg,Nitrous Oxide,N2O,265,1.60171E-06,3.58804E-06,1.67066E-05,6.41809E-06,2.81274E-06,0,0,4.00449E-07,3.70062E-07,4.01972E-07,0,0,4.07498E-07,0,3.9859E-07,0,4.01171E-07,9.51496E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,AZ,Tg,Methane,CH4,28,5.64123E-07,1.40412E-06,1.82127E-05,4.80348E-06,5.66087E-07,2.70489E-05,8.52804E-07,8.46231E-07,1.82471E-06,2.8315E-07,3.00543E-07,3.38656E-06,3.73156E-06,3.60854E-06,4.49228E-06,6.82369E-06,3.9562E-06,3.63045E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,AZ,Tg,Nitrous Oxide,N2O,265,8.00853E-07,1.99335E-06,2.58555E-05,6.81922E-06,8.03641E-07,3.83998E-05,1.21068E-06,1.20135E-06,2.59043E-06,4.01972E-07,4.26663E-07,4.80771E-06,5.29748E-06,5.12284E-06,6.37744E-06,9.68721E-06,5.61639E-06,5.15394E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,CA,Tg,Methane,CH4,28,0.000131159,0.000236174,1.12078E-06,0.000762905,0.000928949,0.000758778,0.001031324,0.000629596,0.000632391,0.000163094,0.000150271,3.07869E-07,2.87043E-07,1.3879E-06,4.7169E-05,0.000116571,8.47757E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,CA,Tg,Nitrous Oxide,N2O,265,0.000186198,0.000335282,1.59111E-06,0.001083053,0.001318776,0.001077194,0.001464112,0.000893802,0.000897769,0.000231536,0.000213332,4.37064E-07,4.07498E-07,1.97032E-06,6.69631E-05,0.00016549,1.20351E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,CO,Tg,Methane,CH4,28,0.000279805,0.000320983,0.000281316,0.000190726,0.000121709,0.000106787,7.36254E-05,0.000303515,9.17567E-05,0.000573095,0.000464639,0.00178872,0.001295424,0.001500042,0.001260366,0.000773352,0.000380926,7.26089E-05,0.00196417,0.001835163,0.001700819,0.000891939,6.72035E-05,3.30738E-05,4.21092E-05,2.13613E-05,9.43072E-06,2.22897E-06,0,0,9.00048E-06,2.00032E-06,1.1184E-06
Commercial,Stationary Combustion,CO,Tg,Nitrous Oxide,N2O,265,0.000397223,0.000455681,0.000399368,0.000270763,0.000172783,0.000151599,0.000104522,0.000430883,0.000130262,0.000813591,0.000659621,0.002539344,0.001839039,0.002129524,0.001789269,0.001097883,0.000540778,0.000103079,0.002788419,0.002605276,0.002414555,0.001266234,9.5405E-05,4.6953E-05,5.97801E-05,3.03254E-05,1.33883E-05,3.16435E-06,0,0,1.27775E-05,2.83974E-06,1.58773E-06
Commercial,Stationary Combustion,CT,Tg,Methane,CH4,28,6.82588E-05,7.55419E-05,0.00011404,7.26173E-05,7.24591E-05,0.000145951,3.43964E-05,4.51323E-05,4.01435E-05,3.48274E-05,2.64477E-05,2.77082E-05,2.55468E-05,2.4427E-05,2.55499E-05,3.29812E-05,2.37372E-05,2.12242E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,CT,Tg,Nitrous Oxide,N2O,265,9.69032E-05,0.000107242,0.000161895,0.000103091,0.000102866,0.000207199,4.88306E-05,6.40718E-05,5.69895E-05,4.94425E-05,3.75464E-05,3.93358E-05,3.62673E-05,3.46777E-05,3.62717E-05,4.68215E-05,3.36984E-05,3.01307E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,DC,Tg,Methane,CH4,28,0.000391219,0.000380798,0.000288321,0.000296403,0.000281345,3.49382E-05,0.00014384,0.000246817,3.59728E-05,3.76589E-05,4.74857E-05,0.000202886,2.49727E-05,4.1637E-05,0.000187272,0.000245653,0,0.000126228,0.000110185,9.30228E-05,1.99435E-05,1.34675E-05,2.15611E-05,1.12115E-06,1.33857E-05,1.23671E-05,9.43072E-06,8.35865E-06,1.03551E-05,1.40339E-06,0,0,0
Commercial,Stationary Combustion,DC,Tg,Nitrous Oxide,N2O,265,0.000555391,0.000540598,0.000409313,0.000420786,0.00039941,4.95997E-05,0.000204201,0.000350393,5.10685E-05,5.34622E-05,6.74128E-05,0.000288025,3.54523E-05,5.91097E-05,0.000265859,0.000348739,0,0.000179198,0.000156424,0.000132059,2.83127E-05,1.9119E-05,3.06091E-05,1.59163E-06,1.90029E-05,1.75568E-05,1.33883E-05,1.18663E-05,1.47005E-05,1.99232E-06,0,0,0
Commercial,Stationary Combustion,DE,Tg,Methane,CH4,28,0.000123261,0.000115138,1.68117E-06,0.00027069,0.00017209,5.91695E-06,3.12695E-05,3.77983E-05,4.3793E-05,6.51245E-06,6.91248E-06,6.77312E-06,0,0,0,0,2.54327E-06,3.35118E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,DE,Tg,Nitrous Oxide,N2O,265,0.000174986,0.000163455,2.38666E-06,0.000384283,0.000244307,8.39995E-06,4.43915E-05,5.36601E-05,6.21704E-05,9.24535E-06,9.81325E-06,9.61542E-06,0,0,0,0,3.61054E-06,4.75748E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,FL,Tg,Methane,CH4,28,2.59496E-05,1.1233E-06,8.82615E-05,9.15486E-05,0.000121143,7.88927E-06,6.25389E-06,0,3.38874E-05,4.19062E-05,6.40156E-05,0.000383297,6.08531E-05,4.63558E-05,0,1.99024E-06,3.10844E-06,3.35118E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,FL,Tg,Nitrous Oxide,N2O,265,3.68392E-05,1.59468E-06,0.0001253,0.000129966,0.000171979,1.11999E-05,8.8783E-06,0,4.8108E-05,5.94918E-05,9.08792E-05,0.000544145,8.63896E-05,6.58088E-05,0,2.82544E-06,4.41288E-06,4.75748E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,GA,Tg,Methane,CH4,28,0.000126363,4.57744E-05,0.000222195,0.000127716,0.000173223,0.00036347,1.9046E-05,0.000106625,6.49074E-05,0.000106464,5.89063E-05,7.88145E-05,3.3584E-05,0,4.40805E-05,0.000318439,0,1.28462E-05,9.32769E-05,5.11485E-05,5.30891E-05,6.25676E-05,5.29228E-05,4.26035E-05,2.7608E-05,1.68642E-05,0,0,0,0,0,0,0
Commercial,Stationary Combustion,GA,Tg,Nitrous Oxide,N2O,265,0.000179391,6.49834E-05,0.000315437,0.000181311,0.000245914,0.000515997,2.70385E-05,0.00015137,9.21453E-05,0.000151141,8.3626E-05,0.000111888,4.76773E-05,0,6.25786E-05,0.00045207,0,1.8237E-05,0.00013242,7.26126E-05,7.53676E-05,8.88236E-05,7.51315E-05,6.04818E-05,3.91936E-05,2.39411E-05,0,0,0,0,0,0,0
Commercial,Stationary Combustion,HI,Tg,Methane,CH4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,HI,Tg,Nitrous Oxide,N2O,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,IA,Tg,Methane,CH4,28,0.001326534,0.00123591,0.000348843,0.000381735,0.000230114,0.00053647,0.001361928,0.002210356,0.001581499,0.002518617,0.00182249,0.001824433,0.001911131,0.001681579,0.001046983,0.001689433,0.001826917,0.001898165,0.001674476,0.001716004,0.001721043,0.001596736,0.001374873,0.001344814,0.001332437,0.001108257,0.000826298,0.000775404,0.000672801,0.000627878,0.000478713,0.000527514,0.000565912
Commercial,Stationary Combustion,IA,Tg,Nitrous Oxide,N2O,265,0.001883205,0.001754551,0.000495233,0.000541928,0.00032668,0.000761596,0.001933451,0.003137917,0.002245164,0.003575537,0.002587285,0.002590044,0.002713123,0.002387242,0.001486341,0.002398391,0.00259357,0.002694717,0.002377157,0.002436112,0.002443266,0.002266795,0.001951828,0.001909155,0.001891584,0.001573328,0.001173048,0.001100797,0.000955138,0.000891362,0.000679602,0.000748881,0.000803393
Commercial,Stationary Combustion,ID,Tg,Methane,CH4,28,0.000307165,0.000354401,0.000261983,0.000222938,0.000217094,0.00020653,0.000152936,0.000171785,0.000263279,0.000287963,0.000115108,0.000115759,0.000103335,7.07829E-05,3.1446E-05,6.96585E-05,6.69728E-05,0.000258879,5.94605E-05,5.11485E-05,5.58981E-05,4.4611E-05,3.36018E-05,2.3544E-05,1.25491E-05,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,ID,Tg,Nitrous Oxide,N2O,265,0.000436064,0.000503123,0.000371922,0.000316492,0.000308196,0.000293198,0.000217115,0.000243873,0.000373762,0.000408805,0.000163412,0.000164336,0.000146699,0.000100486,4.46421E-05,9.88902E-05,9.50775E-05,0.000367515,8.44127E-05,7.26126E-05,7.93553E-05,6.33316E-05,4.77025E-05,3.34241E-05,1.78153E-05,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,IL,Tg,Methane,CH4,28,0.001342612,0.001337007,0.001483915,0.001367578,0.001384366,0.001230725,0.001061172,0.001689078,0.001207434,0.000990458,0.001350939,0.001443291,0.00100752,0.001472839,0.00144483,0.00087457,0.000789262,0.000930512,0.001307568,0.001105032,0.001069367,0.000941039,0.000806723,0.00083189,0.000767448,0.00060711,0.000655158,0.000648353,0.000715061,0.000563322,0.000513309,0.000526656,0.000457427
Commercial,Stationary Combustion,IL,Tg,Nitrous Oxide,N2O,265,0.001906029,0.001898072,0.002106629,0.001941472,0.001965305,0.00174719,0.001506486,0.002397887,0.001714125,0.001406097,0.001917851,0.002048958,0.001430319,0.002090906,0.002051143,0.001241577,0.00112047,0.001320994,0.001856279,0.001568751,0.001518119,0.001335939,0.001145258,0.001180986,0.001089502,0.000861879,0.00093009,0.000920429,0.001015132,0.000799716,0.000728715,0.000747664,0.000649383
Commercial,Stationary Combustion,IN,Tg,Methane,CH4,28,0.002791843,0.002237612,0.002121639,0.001776156,0.001939697,0.001566301,0.001981916,0.002203587,0.001958171,0.002136648,0.001730825,0.001531957,0.001859463,0.001930013,0.002424148,0.001508036,0.00033006,0.000984968,0.002216947,0.002096526,0.002205025,0.001939876,0.001236825,0.000842821,0.000875091,0.000388438,0.000421054,0.000359143,0.000397972,0.000392108,0.000219105,0.000308335,0.000352577
Commercial,Stationary Combustion,IN,Tg,Nitrous Oxide,N2O,265,0.00396342,0.00317661,0.00301197,0.002521507,0.002753677,0.002223588,0.002813613,0.003128306,0.002779903,0.003033278,0.002457153,0.002174832,0.002639773,0.00273993,0.003441424,0.002140873,0.000468568,0.001398303,0.003147273,0.002976318,0.003130348,0.002753931,0.00175585,0.001196505,0.001242317,0.000551443,0.000597746,0.000509855,0.000564977,0.000556653,0.000311052,0.000437726,0.000500533
Commercial,Stationary Combustion,KS,Tg,Methane,CH4,28,1.97443E-06,1.96577E-06,1.12078E-06,0.000121217,0.000191054,0.000221463,0.000471316,1.32576E-05,2.60672E-07,4.10567E-05,7.12286E-05,2.46295E-06,2.29634E-06,5.5516E-07,0,0,2.82586E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,KS,Tg,Nitrous Oxide,N2O,265,2.80298E-06,2.7907E-06,1.59111E-06,0.000172085,0.000271229,0.000314398,0.000669101,1.88211E-05,3.70062E-07,5.82859E-05,0.000101119,3.49652E-06,3.25999E-06,7.88129E-07,0,0,4.01171E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,KY,Tg,Methane,CH4,28,0.000832081,0.001064045,0.001207362,0.001532874,0.001707318,0.00079428,0.000712944,0.002067908,0.001370876,0.002621684,0.001349436,0.001484546,0.001573855,0.001194426,0.001670567,0.001820789,0.000795762,0.000808752,0.000419887,0.000367876,0.000336231,0.000347348,0.000240253,0.000116599,0.000136646,0.000109898,0.000100687,9.97466E-05,3.97412E-05,4.40665E-05,1.9126E-05,2.37181E-05,5.59202E-06
Commercial,Stationary Combustion,KY,Tg,Nitrous Oxide,N2O,265,0.001181258,0.001510564,0.001714023,0.002176134,0.002423782,0.001127594,0.001012126,0.00293569,0.001946154,0.003721855,0.001915717,0.002107524,0.002234313,0.001695659,0.002371609,0.00258487,0.001129697,0.001148139,0.00059609,0.000522252,0.000477328,0.000493111,0.000341073,0.000165529,0.000193988,0.000156016,0.000142939,0.000141604,5.64183E-05,6.25587E-05,2.71521E-05,3.36712E-05,7.93866E-06
Commercial,Stationary Combustion,LA,Tg,Methane,CH4,28,0,5.6165E-07,0,5.65115E-06,0,3.07118E-05,0,2.82077E-07,0,0,0,0,0,0,0,0,0,5.5853E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,LA,Tg,Nitrous Oxide,N2O,265,0,7.97342E-07,0,8.02261E-06,0,4.35998E-05,0,4.00449E-07,0,0,0,0,0,0,0,0,0,7.92914E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,MA,Tg,Methane,CH4,28,0.000356526,0.000153892,0.000331191,0.000248933,0.000132464,0.000164266,0.000204673,0.000179965,0.000165006,0.000253985,0.000116009,0.000111449,0.000547678,0.000307836,0.000216472,0.000280909,0.000103144,0.000146056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,MA,Tg,Nitrous Oxide,N2O,265,0.000506139,0.000218472,0.000470173,0.000353396,0.000188052,0.000233199,0.000290562,0.000255486,0.000234249,0.000360569,0.000164692,0.000158217,0.000777507,0.000437017,0.000307313,0.00039879,0.000146427,0.000207347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commercial,Stationary Combustion,MD,Tg,Methane,CH4,28,0.000271625,0.000243475,7.67735E-05,8.67451E-05,0.000218793,0.001808332,0.000257262,0.000347237,0.000311243,0.000290512,0.000560211,0.000515989,1.92319E-05,3.38648E-05,0.000350679,0.000204142,0.000268739,0.000225926,0.000253623,0.000197849,0.000133144,0.000173113,0.000145328,6.67081E-05,5.52161E-05,3.37283E-06,0,0,0,0,0,0,0
Commercial,Stationary Combustion,MD,Tg,Nitrous Oxide,N2O,265,0.000385611,0.000345648,0.000108991,0.000123147,0.000310607,0.002567186,0.000365221,0.000492952,0.000441854,0.000412423,0.0007953,0.00073252,2.73024E-05,4.80759E-05,0.000497839,0.000289809,0.000381514,0.000320734,0.000360054,0.000280875,0.000189017,0.000245759,0.000206313,9.47017E-05,7.83871E-05,4.78822E-06,0,0,0,0,0,0,0
Commercial,Stationary Combustion,ME,Tg,Methane,CH4,28,0.000242009,7.55419E-05,0.000206504,0.000148625,3.62296E-05,1.80326E-05,2.47313E-05,2.45407E-05,1.82471E-05,1.95373E-05,2.07374E-05,2.06272E-05,1.26299E-05,1.22135E-05,1.26345E-05,1.99024E-05,1.83681E-05,1.59181E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
